stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08216:31990:0:1","Rastatt Gewerbepark","48.8532170599433","8.22953818418723","0361","","","Parent31990"
"de:08216:31990:0:2","Rastatt Gewerbepark","48.8533175439124","8.22955615049291","0361","","","Parent31990"
"de:08216:31991:0:1","Rastatt Franzbrücke","48.857833203503","8.21182340678192","0361","","",""
"de:08216:31992:1:1","Rastatt Friedrich-Ebert-Straße","48.8506989840448","8.2078618363784","0361","","","Parent31992"
"de:08216:31993:0:1","Rastatt Berliner Ring","48.8588852227552","8.22991547660661","0361","","","Parent31993"
"de:08216:31993:0:2","Rastatt Berliner Ring","48.8587906601314","8.22979869561966","0361","","","Parent31993"
"de:08216:31994:1:1","Rastatt Beinle","48.8520407914243","8.22520830451717","0361","","","Parent31994"
"de:08216:31994:2:1","Rastatt Beinle","48.85211763393","8.22457050066535","0361","","","Parent31994"
"de:08216:31995:1:1","Niederbühl Siedlung","48.8409919761169","8.22175877382567","0361","","","Parent31995"
"de:08216:31995:1:2","Niederbühl Siedlung","48.8412225541492","8.22149826239324","0361","","","Parent31995"
"de:08216:31996:1:1","Niederbühl Murgtalstraße","48.8438711692608","8.21954891822643","0361","","","Parent31996"
"de:08216:31996:1:2","Niederbühl Murgtalstraße","48.8438356976624","8.21957586768495","0361","","","Parent31996"
"de:08216:31997:0:1","Förch","48.8266822370447","8.23226906265133","0361","","","Parent31997"
"de:08216:31997:0:2","Förch","48.827060729043","8.23208939959448","0361","","","Parent31997"
"de:08216:31998:0:1","Unzhurst Schule","48.6887449221337","8.0605381297623","0391","","",""
"de:08216:31999:0:1","Unzhurst Raiffeisenbank","48.6861948623437","8.05803183011925","0391","","","Parent31999"
"de:08216:31999:0:2","Unzhurst Raiffeisenbank","48.6861948623437","8.05803183011925","0391","","","Parent31999"
"de:08216:3200:0:1","Reichental Rathaus","48.7299253192986","8.39127985111546","0370","","",""
"de:08216:32000:0:1","Ottersweier Münchhofstr.","48.6665966063676","8.1256390384115","0391","","","Parent32000"
"de:08216:32000:0:2","Ottersweier Münchhofstr.","48.6666322033311","8.12505513347674","0391","","","Parent32000"
"de:08216:32011:1:1","Steinmauern Siedlung","48.898184158168","8.19578847895816","0352","","","Parent32011"
"de:08216:32011:1:2","Steinmauern Siedlung","48.8981959692003","8.19577949580532","0352","","","Parent32011"
"de:08216:32012:1:1","Steinmauern Rathaus","48.899896728714","8.19869003732627","0352","","","Parent32012"
"de:08216:32012:1:2","Steinmauern Rathaus","48.8998790127673","8.19870800363195","0352","","","Parent32012"
"de:08216:32013:0:1","Steinmauern Gartenstraße","48.8998849180836","8.20521180628988","0352","","","Parent32013"
"de:08216:32013:0:2","Steinmauern Gartenstraße","48.8998908233991","8.20521180628988","0352","","","Parent32013"
"de:08216:32014:0:1","Rastatt Baldenau","48.8723999301116","8.20446620460396","0361","","","Parent32014"
"de:08216:32014:0:2","Rastatt Baldenau","48.8733511996324","8.20502316008019","0361","","","Parent32014"
"de:08216:32015:0:1","Rastatt Zaystraße","48.8690437540419","8.20379246814078","0361","","","Parent32015"
"de:08216:32015:0:2","Rastatt Zaystraße","48.8688487580196","8.20390924912773","0361","","","Parent32015"
"de:08216:32016:0:1","Rastatt Richard-Wagner-Ring","48.8671942157369","8.2072689482908","0361","","","Parent32016"
"de:08216:32016:0:2","Rastatt Richard-Wagner-Ring","48.8673833090524","8.20702640316406","0361","","","Parent32016"
"de:08216:32017:0:1","Rastatt Zay","48.8666387499903","8.20342415887424","0361","","","Parent32017"
